measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-30T19:00:00,119t,8.1,,21.0,1.3,1.0,2.0,15
2026-08-30T19:00:00,02t,12.3,,,,,,21
2026-08-30T17:00:00,03t,14.4,,,,,,24
2026-08-30T17:00:00,05t,12.3,,,,,,21
2026-08-30T17:00:00,12t,12.2,,,,,,20
2026-08-30T19:00:00,50t,14.3,,,,,,24
2026-08-30T15:00:00,52t,13.8,,,,,,23
2026-08-30T19:00:00,53t,13.9,,,,,,23
2026-08-30T17:00:00,54t,14.5,,,0.0,,,24
2026-08-30T19:00:00,59t,11.5,23.0,24.0,0.3,17.0,,19
2026-08-30T19:00:00,61t,12.3,,,,,,21
2026-08-30T19:00:00,bkp100t,9.3,,,,,,16
2026-08-30T19:00:00,bkp101t,16.6,27.0,,,,,30
2026-08-30T19:00:00,bkp102t,10.6,43.0,,,,,22
2026-08-30T19:00:00,bkp103t,15.5,,,,,,27
2026-08-30T19:00:00,bkp104t,9.2,28.0,,,,,15
2026-08-30T19:00:00,bkp105t,20.3,,,,,,39
2026-08-30T19:00:00,bkp114t,8.2,,,,,,14
2026-08-30T19:00:00,bkp115t,10.3,,,,,,17
2026-08-30T19:00:00,bkp116t,11.5,,,,,,19
2026-08-30T19:00:00,bkp117t,7.4,,,,,,12
2026-08-30T19:00:00,bkp118t,13.4,,,,,,22
2026-08-30T19:00:00,bkp119t,11.4,,,,,,19
2026-08-30T19:00:00,bkp120t,14.0,,,,,,23
2026-08-30T19:00:00,bkp121t,8.6,,,,,,14
2026-08-30T19:00:00,bkp122t,9.2,,,,,,15
2026-08-30T19:00:00,bkp123t,10.3,,,,,,17
2026-08-30T19:00:00,bkp124t,13.8,,,,,,23
2026-08-30T18:00:00,bkp125t,9.1,,,,,,15
2026-08-30T19:00:00,bkp126t,12.2,,,,,,20
2026-08-30T19:00:00,bkp127t,18.1,,,,,,33
2026-08-30T19:00:00,bkp128t,8.3,,,,,,14
2026-08-30T19:00:00,bkp129t,10.5,,,,,,18
2026-08-30T19:00:00,bkp130t,12.1,,,,,,20
2026-08-30T19:00:00,bkp131t,10.7,,,,,,18
2026-08-30T19:00:00,bkp133t,10.4,,,,,,17
2026-08-30T19:00:00,bkp56t,9.7,44.0,,,,,22
2026-08-30T19:00:00,bkp57t,11.2,40.0,,,,,20
2026-08-30T19:00:00,bkp58t,16.6,59.0,,,,,33
2026-08-30T19:00:00,bkp59t,13.4,43.0,,,,,22
2026-08-30T19:00:00,bkp60t,11.2,41.0,,,,,21
2026-08-30T19:00:00,bkp61t,12.6,27.0,,,,,21
2026-08-30T19:00:00,bkp62t,19.3,,,,,,36
2026-08-30T19:00:00,bkp63t,13.7,,,,,,23
2026-08-30T19:00:00,bkp64t,20.6,,,,,,39
2026-08-30T19:00:00,bkp65t,13.8,,,,,,23
2026-08-30T19:00:00,bkp66t,15.5,,,,,,27
2026-08-30T19:00:00,bkp67t,14.6,,,,,,24
2026-08-30T19:00:00,bkp69t,13.2,,,,,,22
2026-08-30T19:00:00,bkp70t,9.3,31.0,,,,,16
2026-08-30T19:00:00,bkp71t,10.5,34.0,,,,,18
