measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-07T17:00:00,119t,6.9,,17.0,1.4,0.0,2.0,12
2026-09-07T16:00:00,02t,11.4,,,,,,19
2026-09-07T15:00:00,03t,14.6,,,,,,24
2026-09-07T15:00:00,05t,12.1,,,,,,20
2026-09-07T15:00:00,12t,11.9,,,,,,20
2026-09-07T15:00:00,50t,14.2,,,,,,24
2026-09-07T17:00:00,52t,13.5,,,,,,23
2026-09-07T17:00:00,53t,13.2,,,,,,22
2026-09-07T15:00:00,54t,14.6,,,0.0,,,24
2026-09-07T17:00:00,59t,10.0,21.0,20.0,0.4,10.0,,17
2026-09-07T17:00:00,61t,11.3,,,,,,19
2026-09-07T17:00:00,bkp100t,5.6,,,,,,9
2026-09-07T17:00:00,bkp101t,13.7,25.0,,,,,23
2026-09-07T17:00:00,bkp102t,9.8,34.0,,,,,17
2026-09-07T16:00:00,bkp103t,13.2,,,,,,22
2026-09-07T17:00:00,bkp104t,10.8,24.0,,,,,18
2026-09-07T16:00:00,bkp105t,19.0,,,,,,35
2026-09-07T16:00:00,bkp114t,7.5,,,,,,13
2026-09-07T16:00:00,bkp115t,8.2,,,,,,14
2026-09-07T16:00:00,bkp116t,8.7,,,,,,15
2026-09-07T16:00:00,bkp117t,6.8,,,,,,11
2026-09-07T16:00:00,bkp118t,13.1,,,,,,22
2026-09-07T16:00:00,bkp119t,9.8,,,,,,16
2026-09-07T16:00:00,bkp120t,9.7,,,,,,16
2026-09-07T16:00:00,bkp121t,8.8,,,,,,15
2026-09-07T16:00:00,bkp122t,7.0,,,,,,12
2026-09-07T16:00:00,bkp123t,8.4,,,,,,14
2026-09-07T16:00:00,bkp124t,13.9,,,,,,23
2026-09-07T16:00:00,bkp125t,15.0,,,,,,25
2026-09-07T16:00:00,bkp126t,11.0,,,,,,18
2026-09-07T16:00:00,bkp127t,16.3,,,,,,29
2026-09-07T16:00:00,bkp128t,8.7,,,,,,15
2026-09-07T16:00:00,bkp129t,11.4,,,,,,19
2026-09-07T16:00:00,bkp130t,8.1,,,,,,14
2026-09-07T16:00:00,bkp131t,10.6,,,,,,18
2026-09-07T16:00:00,bkp133t,10.0,,,,,,17
2026-09-07T17:00:00,bkp56t,11.2,45.0,,,,,23
2026-09-07T17:00:00,bkp57t,13.7,39.0,,,,,23
2026-09-07T17:00:00,bkp58t,17.0,53.0,,,,,31
2026-09-07T17:00:00,bkp59t,13.1,37.0,,,,,22
2026-09-07T17:00:00,bkp60t,10.3,31.0,,,,,17
2026-09-07T17:00:00,bkp61t,12.8,21.0,,,,,21
2026-09-07T17:00:00,bkp62t,17.0,,,,,,31
2026-09-07T17:00:00,bkp63t,9.7,,,,,,16
2026-09-07T17:00:00,bkp64t,15.0,,,,,,25
2026-09-07T17:00:00,bkp65t,15.4,,,,,,27
2026-09-07T17:00:00,bkp66t,15.8,,,,,,28
2026-09-07T17:00:00,bkp67t,14.4,,,,,,24
2026-09-07T17:00:00,bkp69t,11.1,,,,,,19
2026-09-07T17:00:00,bkp70t,8.4,29.0,,,,,15
2026-09-07T17:00:00,bkp71t,11.1,29.0,,,,,19
2026-09-07T17:00:00,bkp72t,14.4,48.0,,,,,24
2026-09-07T16:00:00,bkp73t,12.5,,,,,,21
2026-09-07T17:00:00,bkp74t,7.8,18.0,,,,,13
2026-09-07T17:00:00,bkp75t,14.1,33.0,,,,,24
2026-09-07T16:00:00,bkp76t,9.5,,,,,,16
2026-09-07T17:00:00,bkp77t,9.5,27.0,,,,,16
2026-09-07T17:00:00,bkp78t,18.4,,,,,,34
2026-09-07T17:00:00,bkp79t,13.4,22.0,,,,,22
2026-09-07T17:00:00,bkp80t,14.8,53.0,,,,,28
2026-09-07T17:00:00,bkp81t,19.7,59.0,,,,,37
2026-09-07T17:00:00,bkp82t,10.5,,,,,,18
2026-09-07T17:00:00,bkp83t,7.0,,,,,,12
2026-09-07T17:00:00,bkp84t,17.9,41.0,,,,,33
2026-09-07T17:00:00,bkp85t,14.0,,,,,,23
2026-09-07T17:00:00,bkp86t,14.0,23.0,,,,,23
2026-09-07T17:00:00,bkp87t,11.5,23.0,,,,,19
2026-09-07T17:00:00,bkp88t,14.6,,,,,,24
2026-09-07T17:00:00,bkp89t,15.5,42.0,,,,,27
2026-09-07T17:00:00,bkp90t,12.5,40.0,,,,,21
2026-09-07T17:00:00,bkp91t,9.0,28.0,,,,,15
2026-09-07T17:00:00,bkp92t,15.2,,,,,,26
2026-09-07T17:00:00,bkp93t,9.3,35.0,,,,,18
2026-09-07T16:00:00,bkp94t,16.6,,,,,,30
2026-09-07T17:00:00,bkp95t,12.7,,,,,,21
2026-09-07T16:00:00,bkp96t,10.2,17.0,,,,,17
2026-09-07T16:00:00,bkp97t,12.6,,,,,,21
2026-09-07T17:00:00,bkp98t,15.2,,,,,,26
2026-09-07T17:00:00,bkp99t,10.4,15.0,,,,,17
2026-09-07T17:00:00,o10,11.4,,,,,,19
2026-09-07T16:00:00,79t,13.4,,,,,,22
2026-09-07T17:00:00,107t,10.7,,35.0,0.6,1.0,0.0,25
2026-09-07T16:00:00,94t,11.1,22.0,,,,,19
2026-09-07T17:00:00,46t,18.5,,,,,,34
2026-09-07T16:00:00,100t,8.8,22.0,15.0,0.0,7.0,0.0,15
2026-09-07T16:00:00,60t,12.9,,,,,,22
2026-09-07T17:00:00,33t,422.1,,,,,,501
2026-09-07T17:00:00,34t,12.8,,,,,,21
2026-09-07T17:00:00,o61,6.2,,,,,,10
2026-09-07T17:00:00,117t,14.5,,25.0,0.2,4.0,2.0,24
2026-09-07T16:00:00,108t,12.4,,25.0,2.2,3.0,2.0,21
2026-09-07T17:00:00,118t,6.8,,17.0,,,,12
2026-09-07T16:00:00,93t,10.8,21.0,,0.1,2.0,1.0,18
2026-09-07T17:00:00,87t,10.8,,,,0.0,,18
2026-09-07T16:00:00,76t,10.6,,,,,,18
2026-09-07T17:00:00,105t,8.8,,33.0,0.2,14.0,1.0,24
2026-09-07T17:00:00,81t,13.7,,,,,,23
2026-09-07T17:00:00,88t,6.8,13.0,,,6.0,,11
2026-09-07T17:00:00,47t,13.9,,,,,,23
2026-09-07T16:00:00,89t,10.8,22.0,,,,,18
2026-09-07T16:00:00,41t,10.6,,,,,,18
2026-09-07T17:00:00,13t,6.7,16.0,45.0,0.4,,,41
2026-09-07T17:00:00,22t,7.9,21.0,,,,,13
2026-09-07T16:00:00,62t,12.7,,,,,,21
2026-09-07T17:00:00,67t,17.5,,,,,,32
2026-09-07T17:00:00,75t,8.7,,,,0.0,9.0,15
2026-09-07T16:00:00,106t,5.4,,20.0,0.2,1.0,0.0,14
2026-09-07T16:00:00,101t,8.6,17.0,,,1.0,,14
2026-09-07T17:00:00,20t,17.2,25.0,,,,,31
2026-09-07T16:00:00,103t,6.4,26.0,,0.1,1.0,0.0,13
2026-09-07T17:00:00,77t,15.8,,,,,,28
2026-09-07T17:00:00,121t,12.6,,20.0,0.2,2.0,0.0,21
2026-09-07T16:00:00,21t,7.4,,,,,,12
2026-09-07T17:00:00,70t,10.2,,,,,,17
2026-09-07T17:00:00,120t,10.8,,18.0,0.6,1.0,0.0,18
2026-09-07T16:00:00,95t,10.0,19.0,,,,,17
2026-09-07T17:00:00,86t,13.3,24.0,,0.9,17.0,,22
2026-09-07T16:00:00,43t,11.1,,,,,,19
2026-09-07T17:00:00,114t,8.7,20.0,36.0,0.2,8.0,0.0,26
2026-09-07T16:00:00,102t,12.2,22.0,,,,1.0,20
2026-09-07T16:00:00,63t,12.6,,,,,,21
2026-09-07T17:00:00,78t,13.7,,,,,,23
2026-09-07T16:00:00,109t,6.9,,23.0,0.1,2.0,3.0,16
2026-09-07T16:00:00,28t,19.6,,,,,,37
2026-09-07T17:00:00,29t,12.1,33.0,,,,,20
2026-09-07T16:00:00,30t,10.0,29.0,21.0,0.2,0.0,0.0,17
2026-09-07T17:00:00,31t,16.0,,,,,,28
2026-09-07T15:00:00,74t,12.3,,,,,,21
2026-09-07T17:00:00,o63,5.0,,,,,,8
2026-09-07T17:00:00,26t,13.1,,,,,,22
2026-09-07T16:00:00,113t,10.1,19.0,41.0,0.1,0.0,0.0,35
2026-09-07T17:00:00,99t,8.5,19.0,27.0,0.2,3.0,4.0,19
2026-09-07T16:00:00,37t,10.2,,,,,,17
2026-09-07T16:00:00,38t,9.9,,18.0,0.2,1.0,1.0,17
2026-09-07T16:00:00,39t,9.8,,,,,0.0,16
2026-09-07T17:00:00,40t,10.1,,,,,,17
2026-09-07T17:00:00,68t,10.8,21.0,,,,,18
2026-09-07T17:00:00,112t,5.0,,20.0,0.0,0.0,51.0,14
2026-09-07T17:00:00,90t,9.6,15.0,,,,,16
2026-09-07T16:00:00,44t,11.4,,,,,,19
2026-09-07T16:00:00,80t,10.8,,,,,,18
2026-09-07T16:00:00,08t,16.2,,,,,,29
2026-09-07T17:00:00,16t,7.5,17.0,,,,,13
2026-09-07T17:00:00,17t,8.9,,,,,,15
2026-09-07T17:00:00,18t,18.8,,,,,,35
2026-09-07T17:00:00,19t,10.7,,,,,,18
2026-09-07T17:00:00,84t,8.7,21.0,,,,,15
2026-09-07T17:00:00,14t,13.2,,23.0,0.3,15.0,1.0,22
2026-09-07T17:00:00,27t,11.5,,,,,,19
2026-09-07T17:00:00,24t,14.8,46.0,,,,,25
2026-09-07T17:00:00,25t,9.0,16.0,,,,,15
2026-09-07T17:00:00,71t,5.0,11.0,13.0,0.0,2.0,10.0,9
2026-09-07T17:00:00,104t,8.6,,33.0,0.1,3.0,0.0,24
2026-09-07T17:00:00,85t,7.4,,,,,,12
2026-09-07T16:00:00,42t,10.9,,,,,,18
2026-09-07T16:00:00,111t,6.4,,28.0,0.0,0.0,0.0,20
2026-09-07T16:00:00,96t,9.4,20.0,,0.8,1.0,1.0,16
2026-09-07T17:00:00,82t,9.7,23.0,,0.2,2.0,,16
2026-09-07T16:00:00,115t,7.9,18.0,16.0,0.3,1.0,1.0,13
2026-09-07T17:00:00,110t,7.5,,27.0,0.2,5.0,0.0,19
2026-09-07T17:00:00,91t,7.8,,,,,,13
2026-09-07T16:00:00,92t,10.9,22.0,,,,,18
2026-09-07T17:00:00,98t,11.6,23.0,37.0,0.3,,0.0,28
2026-09-07T17:00:00,83t,6.5,15.0,,,,,11
2026-09-07T17:00:00,116t,7.6,17.0,38.0,0.1,3.0,1.0,29
2026-09-07T17:00:00,57t,9.7,17.0,,,,,16
2026-09-07T16:00:00,73t,14.9,,,,,,25
