measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-24T06:00:00,119t,6.3,,2.0,0.5,2.0,3.0,11
2026-09-24T06:00:00,02t,14.3,,,,,,24
2026-09-23T15:00:00,03t,16.2,,,,,,29
2026-09-23T16:00:00,05t,14.0,,,,,,23
2026-09-18T18:00:00,12t,12.5,,,,,,21
2026-09-24T06:00:00,50t,17.7,,,,,,32
2026-09-23T12:00:00,52t,15.5,,,,,,27
2026-09-22T12:00:00,53t,12.1,,,,,,20
2026-09-24T06:00:00,54t,18.1,,,0.0,,,33
2026-09-24T06:00:00,59t,12.8,23.0,,,6.0,,21
2026-09-24T06:00:00,61t,14.4,,,,,,24
2026-09-24T06:00:00,bkp100t,10.0,,,,,,17
2026-09-24T06:00:00,bkp101t,18.4,31.0,,,,,34
2026-09-24T06:00:00,bkp102t,13.0,43.0,,,,,22
2026-09-24T06:00:00,bkp103t,15.1,,,,,,26
2026-09-24T06:00:00,bkp104t,11.3,26.0,,,,,19
2026-09-24T06:00:00,bkp105t,17.0,,,,,,31
2026-09-24T06:00:00,bkp114t,11.2,,,,,,19
2026-09-24T06:00:00,bkp115t,12.8,,,,,,21
2026-09-24T06:00:00,bkp116t,11.7,,,,,,20
2026-09-24T06:00:00,bkp117t,12.1,,,,,,20
2026-09-24T06:00:00,bkp118t,16.7,,,,,,30
2026-09-24T06:00:00,bkp119t,14.2,,,,,,24
2026-09-24T06:00:00,bkp120t,16.2,,,,,,29
2026-09-24T06:00:00,bkp121t,12.1,,,,,,20
2026-09-24T06:00:00,bkp122t,11.5,,,,,,19
2026-09-24T06:00:00,bkp123t,11.3,,,,,,19
2026-09-24T06:00:00,bkp124t,15.6,,,,,,27
2026-09-24T06:00:00,bkp125t,17.0,,,,,,31
2026-09-24T06:00:00,bkp126t,12.1,,,,,,20
2026-09-24T06:00:00,bkp127t,12.3,,,,,,21
2026-09-24T06:00:00,bkp128t,13.5,,,,,,23
2026-09-24T06:00:00,bkp129t,12.5,,,,,,21
2026-09-24T06:00:00,bkp130t,11.0,,,,,,18
2026-09-24T06:00:00,bkp131t,15.5,,,,,,27
2026-09-24T06:00:00,bkp133t,11.2,,,,,,19
2026-09-24T06:00:00,bkp56t,18.8,65.0,,,,,38
2026-09-24T06:00:00,bkp57t,18.6,58.0,,,,,34
2026-09-24T06:00:00,bkp58t,17.9,55.0,,,,,33
2026-09-24T06:00:00,bkp59t,21.2,44.0,,,,,41
2026-09-24T06:00:00,bkp60t,10.8,37.0,,,,,19
2026-09-24T06:00:00,bkp61t,18.4,36.0,,,,,34
2026-09-24T06:00:00,bkp62t,22.6,,,,,,44
2026-09-24T06:00:00,bkp63t,13.8,,,,,,23
2026-09-24T06:00:00,bkp64t,23.5,,,,,,46
2026-09-24T06:00:00,bkp65t,21.0,,,,,,40
2026-09-24T06:00:00,bkp66t,17.8,,,,,,33
2026-09-24T06:00:00,bkp67t,18.9,,,,,,35
2026-09-24T06:00:00,bkp69t,25.3,,,,,,52
2026-09-24T06:00:00,bkp70t,12.7,37.0,,,,,21
2026-09-24T06:00:00,bkp71t,16.1,40.0,,,,,28
2026-09-24T06:00:00,bkp72t,22.3,54.0,,,,,43
2026-09-24T06:00:00,bkp73t,17.1,,,,,,31
2026-09-24T06:00:00,bkp74t,12.5,22.0,,,,,21
2026-09-24T06:00:00,bkp75t,16.4,37.0,,,,,29
2026-09-24T06:00:00,bkp76t,13.3,,,,,,22
2026-09-24T06:00:00,bkp77t,12.5,31.0,,,,,21
2026-09-24T06:00:00,bkp78t,26.0,,,,,,55
2026-09-24T06:00:00,bkp79t,18.7,34.0,,,,,35
2026-09-24T06:00:00,bkp80t,17.6,47.0,,,,,32
2026-09-24T06:00:00,bkp81t,25.3,70.0,,,,,52
2026-09-24T06:00:00,bkp82t,16.5,,,,,,29
2026-09-24T06:00:00,bkp83t,13.3,,,,,,22
2026-09-24T06:00:00,bkp84t,19.4,45.0,,,,,36
2026-09-24T06:00:00,bkp85t,13.1,,,,,,22
2026-09-24T06:00:00,bkp86t,13.3,27.0,,,,,22
2026-09-24T06:00:00,bkp87t,11.7,27.0,,,,,20
2026-09-23T12:00:00,bkp88t,17.3,,,,,,31
2026-09-24T06:00:00,bkp89t,23.1,58.0,,,,,45
2026-09-24T06:00:00,bkp90t,14.7,41.0,,,,,25
2026-09-24T06:00:00,bkp91t,13.8,39.0,,,,,23
2026-09-24T06:00:00,bkp92t,15.9,,,,,,28
2026-09-24T06:00:00,bkp93t,12.9,36.0,,,,,22
2026-09-24T06:00:00,bkp94t,21.4,,,,,,41
2026-09-24T06:00:00,bkp95t,15.1,,,,,,26
2026-09-24T06:00:00,bkp96t,14.3,27.0,,,,,24
2026-09-24T06:00:00,bkp97t,17.2,,,,,,31
2026-09-24T06:00:00,bkp98t,21.7,,,,,,42
2026-09-24T06:00:00,bkp99t,14.8,25.0,,,,,25
2026-09-24T06:00:00,o10,14.6,,,,,,24
2026-09-24T06:00:00,79t,18.8,,,,,,35
2026-09-24T06:00:00,107t,12.3,,22.0,0.2,1.0,0.0,21
2026-09-24T06:00:00,94t,12.1,24.0,,,,,20
2026-09-24T06:00:00,46t,22.3,,,,,,43
2026-09-24T06:00:00,100t,5.7,15.0,13.0,0.0,5.0,,10
