measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-17T04:00:00,119t,16.1,,12.0,0.6,0.0,2.0,28
2026-09-17T04:00:00,02t,12.7,,,,,,21
2026-09-16T12:00:00,03t,17.1,,,,,,31
2026-09-17T04:00:00,05t,13.6,,,,,,23
2026-09-17T04:00:00,12t,13.4,,,,,,22
2026-09-17T04:00:00,50t,16.2,,,,,,29
2026-09-17T04:00:00,52t,16.1,,,,,,28
2026-09-17T04:00:00,53t,16.0,,,,,,28
2026-09-17T04:00:00,54t,16.9,,,0.0,,,30
2026-09-17T04:00:00,59t,11.8,23.0,,,11.0,,20
2026-09-17T04:00:00,61t,13.0,,,,,,22
2026-09-17T05:00:00,bkp100t,7.6,,,,,,13
2026-09-17T05:00:00,bkp101t,16.3,19.0,,,,,29
2026-09-17T05:00:00,bkp102t,11.9,41.0,,,,,21
2026-09-17T04:00:00,bkp103t,14.9,,,,,,25
2026-09-17T05:00:00,bkp104t,13.0,28.0,,,,,22
2026-09-17T04:00:00,bkp105t,19.0,,,,,,35
2026-09-17T04:00:00,bkp114t,9.4,,,,,,16
2026-09-17T04:00:00,bkp115t,9.7,,,,,,16
2026-09-17T04:00:00,bkp116t,10.5,,,,,,18
2026-09-17T04:00:00,bkp117t,8.2,,,,,,14
2026-09-17T04:00:00,bkp118t,14.5,,,,,,24
2026-09-17T04:00:00,bkp119t,10.0,,,,,,17
2026-09-17T04:00:00,bkp120t,12.8,,,,,,21
2026-09-17T04:00:00,bkp121t,10.6,,,,,,18
2026-09-17T04:00:00,bkp122t,8.6,,,,,,14
2026-09-17T04:00:00,bkp123t,9.6,,,,,,16
2026-09-17T04:00:00,bkp124t,15.3,,,,,,26
2026-09-17T04:00:00,bkp125t,15.1,,,,,,26
2026-09-17T04:00:00,bkp126t,14.2,,,,,,24
2026-09-17T04:00:00,bkp127t,17.2,,,,,,31
2026-09-17T04:00:00,bkp128t,8.6,,,,,,14
2026-09-17T04:00:00,bkp129t,11.0,,,,,,18
2026-09-17T04:00:00,bkp130t,9.9,,,,,,17
2026-09-17T04:00:00,bkp131t,12.9,,,,,,22
2026-09-17T04:00:00,bkp133t,11.5,,,,,,19
2026-09-17T05:00:00,bkp56t,14.4,50.0,,,,,25
2026-09-17T05:00:00,bkp57t,14.8,50.0,,,,,25
2026-09-17T05:00:00,bkp58t,18.8,55.0,,,,,35
2026-09-17T05:00:00,bkp59t,11.2,40.0,,,,,20
2026-09-17T05:00:00,bkp60t,11.5,33.0,,,,,19
2026-09-17T05:00:00,bkp61t,14.0,28.0,,,,,23
2026-09-17T05:00:00,bkp62t,27.2,,,,,,59
2026-09-17T05:00:00,bkp63t,12.1,,,,,,20
2026-09-17T05:00:00,bkp64t,20.8,,,,,,40
2026-09-17T05:00:00,bkp65t,27.2,,,,,,59
2026-09-17T05:00:00,bkp66t,15.5,,,,,,27
2026-09-17T05:00:00,bkp67t,17.9,,,,,,33
2026-09-17T05:00:00,bkp69t,22.1,,,,,,43
2026-09-17T05:00:00,bkp70t,11.6,32.0,,,,,19
2026-09-17T05:00:00,bkp71t,12.5,39.0,,,,,21
2026-09-17T05:00:00,bkp72t,17.6,46.0,,,,,32
2026-09-17T04:00:00,bkp73t,13.0,,,,,,22
2026-09-17T05:00:00,bkp74t,8.7,17.0,,,,,15
2026-09-17T05:00:00,bkp75t,15.5,31.0,,,,,27
2026-09-17T04:00:00,bkp76t,12.3,,,,,,21
2026-09-17T05:00:00,bkp77t,12.0,30.0,,,,,20
2026-09-17T05:00:00,bkp78t,20.4,,,,,,39
2026-09-17T05:00:00,bkp79t,19.8,24.0,,,,,37
2026-09-17T05:00:00,bkp80t,14.7,43.0,,,,,25
2026-09-17T05:00:00,bkp81t,22.3,71.0,,,,,43
2026-09-17T05:00:00,bkp82t,13.6,,,,,,23
2026-09-17T05:00:00,bkp83t,9.6,,,,,,16
2026-09-17T05:00:00,bkp84t,23.2,44.0,,,,,46
2026-09-17T05:00:00,bkp85t,15.1,,,,,,26
2026-09-17T05:00:00,bkp86t,14.9,20.0,,,,,25
2026-09-17T05:00:00,bkp87t,12.5,22.0,,,,,21
2026-09-17T05:00:00,bkp88t,16.6,,,,,,30
2026-09-17T05:00:00,bkp89t,20.2,53.0,,,,,38
2026-09-17T05:00:00,bkp90t,18.0,40.0,,,,,33
2026-09-17T05:00:00,bkp91t,11.9,36.0,,,,,20
2026-09-17T05:00:00,bkp92t,16.1,,,,,,28
2026-09-17T05:00:00,bkp93t,9.5,24.0,,,,,16
2026-09-17T01:00:00,bkp94t,17.1,,,,,,31
2026-09-17T05:00:00,bkp95t,13.7,,,,,,23
2026-09-17T04:00:00,bkp96t,12.8,20.0,,,,,21
2026-09-17T04:00:00,bkp97t,13.9,,,,,,23
2026-09-17T05:00:00,bkp98t,16.8,,,,,,30
2026-09-17T05:00:00,bkp99t,12.5,19.0,,,,,21
2026-09-17T04:00:00,o10,13.3,,,,,,22
2026-09-16T15:00:00,79t,19.6,,,,,,37
2026-09-17T04:00:00,107t,9.7,,24.0,0.2,1.0,0.0,17
2026-09-17T04:00:00,94t,9.5,19.0,,,,,16
2026-09-17T04:00:00,46t,14.1,,,,,,24
2026-09-16T23:00:00,100t,11.5,20.0,15.0,0.0,6.0,0.0,19
2026-09-15T20:00:00,60t,16.5,,,,,,29
2026-09-17T04:00:00,33t,9.2,,,,,,15
2026-09-17T04:00:00,34t,9.5,,,,,,16
2026-09-17T04:00:00,o61,7.0,,,,,,12
2026-09-17T04:00:00,117t,9.7,,14.0,0.2,2.0,0.0,16
2026-09-17T04:00:00,108t,8.4,,27.0,2.3,1.0,2.0,19
2026-09-17T04:00:00,118t,14.7,,7.0,0.3,5.0,0.0,25
2026-09-17T04:00:00,93t,24.7,40.0,,0.1,4.0,0.0,49
2026-09-17T04:00:00,87t,18.0,,,,0.0,,33
2026-09-14T18:00:00,76t,16.0,,,,,,28
2026-09-17T04:00:00,105t,8.3,,18.0,0.2,6.0,1.0,14
2026-09-17T04:00:00,81t,13.4,,,,,,22
2026-09-17T04:00:00,88t,10.1,19.0,,,2.0,,17
2026-09-17T04:00:00,47t,11.9,,,,,,20
2026-09-17T02:00:00,89t,22.8,42.0,,,,,45
2026-09-17T03:00:00,41t,8.9,,,,,,15
2026-09-17T04:00:00,13t,8.8,17.0,8.0,0.5,,,15
2026-09-17T04:00:00,22t,8.8,25.0,,,,,15
2026-09-17T04:00:00,62t,33.5,,,,,,84
2026-09-17T04:00:00,67t,13.1,,,,,,22
2026-09-17T04:00:00,75t,,,,,1.0,9.0,2
2026-09-17T04:00:00,106t,5.2,,7.0,0.3,1.0,0.0,9
2026-09-17T04:00:00,101t,8.5,16.0,,,1.0,,14
2026-09-17T04:00:00,20t,15.4,30.0,,,,,27
2026-09-17T04:00:00,103t,7.2,23.0,,0.2,3.0,0.0,12
2026-09-17T04:00:00,77t,18.0,27.0,,,,,33
2026-09-17T04:00:00,121t,31.8,,18.0,0.6,3.0,0.0,77
2026-09-17T04:00:00,21t,11.5,,,,,,19
2026-09-17T04:00:00,70t,9.4,,,,,,16
2026-09-17T04:00:00,120t,24.7,,22.0,0.6,3.0,0.0,49
2026-09-17T04:00:00,95t,6.0,14.0,,,,,10
2026-09-17T04:00:00,86t,9.7,20.0,,1.1,20.0,,16
2026-09-17T02:00:00,43t,24.2,,,,,,48
2026-09-17T04:00:00,114t,6.6,18.0,25.0,0.3,2.0,1.0,18
2026-09-17T04:00:00,102t,13.9,24.0,,,,1.0,23
2026-09-17T04:00:00,63t,33.4,,,,,,84
2026-09-17T04:00:00,78t,31.5,,,,,,76
2026-09-17T04:00:00,109t,7.2,,22.0,0.2,2.0,1.0,16
2026-09-17T04:00:00,28t,20.7,33.0,,,,,40
