measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-22T16:00:00,119t,6.0,,20.0,0.4,1.0,3.0,14
2026-09-22T16:00:00,02t,10.0,,,,,,17
2026-09-22T15:00:00,03t,12.9,,,,,,22
2026-09-22T15:00:00,05t,11.1,,,,,,19
2026-09-18T18:00:00,12t,12.5,,,,,,21
2026-09-22T16:00:00,50t,12.7,,,,,,21
2026-09-22T16:00:00,52t,12.3,,,,,,21
2026-09-22T12:00:00,53t,12.1,,,,,,20
2026-09-22T15:00:00,54t,13.1,,,0.0,,,22
2026-09-22T16:00:00,59t,8.9,17.0,,,6.0,,15
2026-09-22T16:00:00,61t,10.6,,,,,,18
2026-09-22T16:00:00,bkp100t,5.9,,,,,,10
2026-09-22T16:00:00,bkp101t,15.5,16.0,,,,,27
2026-09-22T16:00:00,bkp102t,9.5,26.0,,,,,16
2026-09-22T16:00:00,bkp103t,12.8,,,,,,21
2026-09-22T16:00:00,bkp104t,8.9,17.0,,,,,15
2026-09-22T16:00:00,bkp105t,12.6,,,,,,21
2026-09-22T16:00:00,bkp114t,8.6,,,,,,14
2026-09-22T16:00:00,bkp115t,9.2,,,,,,15
2026-09-22T16:00:00,bkp116t,9.0,,,,,,15
2026-09-22T16:00:00,bkp117t,8.4,,,,,,14
2026-09-22T16:00:00,bkp118t,12.7,,,,,,21
2026-09-22T16:00:00,bkp119t,9.8,,,,,,16
2026-09-22T16:00:00,bkp120t,12.3,,,,,,21
2026-09-22T16:00:00,bkp121t,8.3,,,,,,14
2026-09-22T16:00:00,bkp122t,7.8,,,,,,13
2026-09-22T16:00:00,bkp123t,7.7,,,,,,13
2026-09-22T16:00:00,bkp124t,10.9,,,,,,18
2026-09-22T16:00:00,bkp125t,13.1,,,,,,22
2026-09-22T16:00:00,bkp126t,8.7,,,,,,15
2026-09-22T16:00:00,bkp127t,11.1,,,,,,19
2026-09-22T16:00:00,bkp128t,8.4,,,,,,14
2026-09-22T16:00:00,bkp129t,7.7,,,,,,13
2026-09-22T16:00:00,bkp130t,7.5,,,,,,13
2026-09-22T16:00:00,bkp131t,9.9,,,,,,17
2026-09-22T16:00:00,bkp133t,7.0,,,,,,12
2026-09-22T16:00:00,bkp56t,13.8,50.0,,,,,25
2026-09-22T16:00:00,bkp57t,15.5,54.0,,,,,28
2026-09-22T16:00:00,bkp58t,13.4,41.0,,,,,22
2026-09-22T16:00:00,bkp59t,16.0,35.0,,,,,28
2026-09-22T16:00:00,bkp60t,8.6,27.0,,,,,14
2026-09-22T16:00:00,bkp61t,16.4,34.0,,,,,29
2026-09-22T16:00:00,bkp62t,18.2,,,,,,34
2026-09-22T16:00:00,bkp63t,11.5,,,,,,19
2026-09-22T16:00:00,bkp64t,14.7,,,,,,25
2026-09-22T16:00:00,bkp65t,15.5,,,,,,27
2026-09-22T16:00:00,bkp66t,15.2,,,,,,26
2026-09-22T16:00:00,bkp67t,15.8,,,,,,28
2026-09-22T16:00:00,bkp69t,22.2,,,,,,43
2026-09-22T16:00:00,bkp70t,8.8,29.0,,,,,15
2026-09-22T16:00:00,bkp71t,10.9,38.0,,,,,19
2026-09-22T16:00:00,bkp72t,14.6,45.0,,,,,24
2026-09-22T16:00:00,bkp73t,12.3,,,,,,21
2026-09-22T16:00:00,bkp74t,7.7,11.0,,,,,13
2026-09-22T16:00:00,bkp75t,11.1,24.0,,,,,19
2026-09-22T16:00:00,bkp76t,9.1,,,,,,15
2026-09-22T16:00:00,bkp77t,9.4,26.0,,,,,16
2026-09-22T16:00:00,bkp78t,17.1,,,,,,31
2026-09-22T16:00:00,bkp79t,13.0,20.0,,,,,22
2026-09-22T16:00:00,bkp80t,10.5,27.0,,,,,18
2026-09-22T16:00:00,bkp81t,19.7,55.0,,,,,37
2026-09-22T16:00:00,bkp82t,13.1,,,,,,22
2026-09-22T16:00:00,bkp83t,8.2,,,,,,14
2026-09-22T16:00:00,bkp84t,12.7,30.0,,,,,21
2026-09-22T16:00:00,bkp85t,9.7,,,,,,16
