measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-22T02:00:00,119t,9.4,,15.0,0.4,2.0,3.0,16
2026-09-22T02:00:00,02t,10.7,,,,,,18
2026-09-21T17:00:00,03t,12.8,,,,,,21
2026-09-21T17:00:00,05t,10.9,,,,,,18
2026-09-18T18:00:00,12t,12.5,,,,,,21
2026-09-22T02:00:00,50t,13.6,,,,,,23
2026-09-22T02:00:00,52t,11.5,,,,,,19
2026-09-22T00:00:00,53t,11.9,,,,,,20
2026-09-21T17:00:00,54t,13.1,,,0.0,,,22
2026-09-22T02:00:00,59t,7.7,17.0,,,16.0,,13
2026-09-22T02:00:00,61t,11.9,,,,,,20
2026-09-22T02:00:00,bkp100t,6.0,,,,,,10
2026-09-22T02:00:00,bkp101t,15.9,24.0,,,,,28
2026-09-22T02:00:00,bkp102t,8.3,26.0,,,,,14
2026-09-22T02:00:00,bkp103t,10.4,,,,,,17
2026-09-22T02:00:00,bkp104t,9.0,20.0,,,,,15
2026-09-22T02:00:00,bkp105t,12.9,,,,,,22
2026-09-21T23:00:00,bkp114t,8.6,,,,,,14
2026-09-22T02:00:00,bkp115t,8.4,,,,,,14
2026-09-22T02:00:00,bkp116t,7.9,,,,,,13
2026-09-22T02:00:00,bkp117t,9.7,,,,,,16
2026-09-22T02:00:00,bkp118t,14.8,,,,,,25
2026-09-22T02:00:00,bkp119t,10.1,,,,,,17
2026-09-22T02:00:00,bkp120t,15.2,,,,,,26
2026-09-22T02:00:00,bkp121t,7.4,,,,,,12
2026-09-22T02:00:00,bkp122t,7.1,,,,,,12
2026-09-22T02:00:00,bkp123t,8.7,,,,,,15
2026-09-22T02:00:00,bkp124t,11.3,,,,,,19
2026-09-22T02:00:00,bkp125t,13.9,,,,,,23
2026-09-22T02:00:00,bkp126t,8.9,,,,,,15
2026-09-22T02:00:00,bkp127t,11.6,,,,,,19
2026-09-22T02:00:00,bkp128t,9.5,,,,,,16
2026-09-22T02:00:00,bkp129t,9.8,,,,,,16
2026-09-22T02:00:00,bkp130t,8.1,,,,,,14
2026-09-22T02:00:00,bkp131t,9.3,,,,,,16
2026-09-22T02:00:00,bkp133t,9.4,,,,,,16
2026-09-22T02:00:00,bkp56t,14.7,54.0,,,,,28
2026-09-22T02:00:00,bkp57t,15.8,59.0,,,,,33
2026-09-22T02:00:00,bkp58t,13.6,39.0,,,,,23
2026-09-22T02:00:00,bkp59t,16.7,37.0,,,,,30
2026-09-22T02:00:00,bkp60t,9.5,29.0,,,,,16
2026-09-22T02:00:00,bkp61t,15.9,35.0,,,,,28
2026-09-22T02:00:00,bkp62t,22.9,,,,,,45
2026-09-22T02:00:00,bkp63t,11.0,,,,,,18
2026-09-22T02:00:00,bkp64t,17.3,,,,,,31
2026-09-22T02:00:00,bkp65t,12.6,,,,,,21
2026-09-22T02:00:00,bkp66t,14.5,,,,,,24
2026-09-22T02:00:00,bkp67t,16.3,,,,,,29
2026-09-22T02:00:00,bkp69t,20.1,,,,,,38
