measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-19T02:00:00,119t,7.3,,8.0,1.3,2.0,2.0,12
2026-08-19T02:00:00,02t,13.9,,,,,,23
2026-08-18T17:00:00,03t,16.9,,,,,,30
2026-08-18T17:00:00,05t,13.2,,,,,,22
2026-08-18T17:00:00,12t,13.1,,,,,,22
2026-08-19T02:00:00,50t,17.3,,,,,,31
2026-08-19T02:00:00,52t,16.6,,,,,,30
2026-08-19T02:00:00,53t,16.4,,,,,,29
2026-08-18T17:00:00,54t,17.1,,,,,,31
2026-08-19T02:00:00,59t,12.1,24.0,7.0,0.7,12.0,,20
2026-08-19T02:00:00,61t,13.4,,,,,,22
2026-08-19T02:00:00,bkp100t,9.3,,,,,,16
2026-08-19T02:00:00,bkp101t,14.0,25.0,,,,,23
2026-08-19T02:00:00,bkp102t,13.4,49.0,,,,,25
2026-08-19T02:00:00,bkp103t,15.5,,,,,,27
2026-08-19T02:00:00,bkp104t,14.4,32.0,,,,,24
2026-08-19T02:00:00,bkp105t,21.3,,,,,,41
2026-08-19T00:00:00,bkp114t,10.5,,,,,,18
2026-08-19T02:00:00,bkp115t,10.8,,,,,,18
2026-08-19T02:00:00,bkp116t,10.7,,,,,,18
2026-08-19T02:00:00,bkp117t,11.5,,,,,,19
2026-08-19T02:00:00,bkp118t,16.2,,,,,,29
2026-08-19T02:00:00,bkp119t,12.6,,,,,,21
2026-08-19T02:00:00,bkp120t,12.2,,,,,,20
2026-08-19T02:00:00,bkp121t,13.0,,,,,,22
2026-08-19T02:00:00,bkp122t,9.6,,,,,,16
2026-08-19T02:00:00,bkp123t,10.6,,,,,,18
2026-08-19T02:00:00,bkp124t,15.7,,,,,,27
2026-08-19T02:00:00,bkp125t,17.4,,,,,,32
2026-08-19T02:00:00,bkp126t,14.0,,,,,,23
2026-08-19T02:00:00,bkp127t,18.1,,,,,,33
2026-08-19T02:00:00,bkp128t,10.2,,,,,,17
2026-08-19T02:00:00,bkp129t,11.4,,,,,,19
2026-08-19T02:00:00,bkp130t,10.7,,,,,,18
2026-08-19T02:00:00,bkp131t,13.3,,,,,,22
2026-08-19T02:00:00,bkp133t,12.7,,,,,,21
2026-08-19T02:00:00,bkp56t,15.4,54.0,,,,,28
2026-08-19T02:00:00,bkp57t,15.4,43.0,,,,,27
2026-08-19T02:00:00,bkp58t,21.5,61.0,,,,,42
2026-08-19T02:00:00,bkp59t,8.5,36.0,,,,,18
2026-08-19T02:00:00,bkp60t,10.4,40.0,,,,,20
2026-08-19T02:00:00,bkp61t,13.5,28.0,,,,,23
2026-08-19T02:00:00,bkp62t,21.9,,,,,,42
2026-08-19T02:00:00,bkp63t,14.9,,,,,,25
2026-08-19T02:00:00,bkp64t,21.8,,,,,,42
2026-08-19T02:00:00,bkp65t,18.2,,,,,,34
2026-08-19T02:00:00,bkp66t,21.7,,,,,,42
2026-08-19T02:00:00,bkp67t,19.4,,,,,,36
2026-08-19T02:00:00,bkp69t,17.8,,,,,,33
2026-08-19T02:00:00,bkp70t,11.4,31.0,,,,,19
2026-08-19T02:00:00,bkp71t,11.2,36.0,,,,,19
2026-08-19T02:00:00,bkp72t,25.3,56.0,,,,,52
2026-08-19T02:00:00,bkp73t,12.1,,,,,,20
2026-08-19T02:00:00,bkp74t,10.0,25.0,,,,,17
2026-08-19T02:00:00,bkp75t,17.7,42.0,,,,,32
2026-08-19T02:00:00,bkp76t,10.7,,,,,,18
2026-08-19T02:00:00,bkp77t,11.4,31.0,,,,,19
2026-08-19T02:00:00,bkp78t,21.2,,,,,,41
2026-08-19T02:00:00,bkp79t,19.4,37.0,,,,,36
2026-08-19T02:00:00,bkp80t,16.4,51.0,,,,,29
2026-08-19T02:00:00,bkp81t,21.2,60.0,,,,,41
2026-08-19T02:00:00,bkp82t,16.4,,,,,,29
2026-08-19T02:00:00,bkp83t,11.8,,,,,,20
2026-08-19T02:00:00,bkp84t,21.1,43.0,,,,,41
2026-08-19T02:00:00,bkp85t,17.0,,,,,,31
2026-08-19T02:00:00,bkp86t,13.8,29.0,,,,,23
2026-08-19T02:00:00,bkp87t,12.4,25.0,,,,,21
2026-08-19T02:00:00,bkp88t,17.7,,,,,,32
2026-08-19T02:00:00,bkp89t,18.4,53.0,,,,,34
2026-08-19T02:00:00,bkp90t,17.7,53.0,,,,,32
2026-08-19T02:00:00,bkp91t,15.0,46.0,,,,,25
2026-08-19T02:00:00,bkp92t,19.9,,,,,,38
2026-08-19T02:00:00,bkp93t,10.6,33.0,,,,,18
2026-08-19T02:00:00,bkp94t,18.0,,,,,,33
2026-08-19T02:00:00,bkp95t,16.4,,,,,,29
2026-08-19T02:00:00,bkp96t,12.6,28.0,,,,,21
2026-08-19T02:00:00,bkp97t,15.5,,,,,,27
2026-08-19T02:00:00,bkp98t,21.9,,,,,,42
2026-08-19T02:00:00,bkp99t,14.8,22.0,,,,,25
2026-08-19T02:00:00,o10,13.6,,,,,,23
2026-08-19T01:00:00,79t,16.5,,,,,,29
2026-08-19T02:00:00,107t,13.1,,20.0,0.2,1.0,0.0,22
2026-08-19T02:00:00,94t,12.5,24.0,,,,,21
2026-08-19T02:00:00,46t,20.1,,,,,,38
2026-08-19T02:00:00,100t,4.3,32.0,10.0,0.1,6.0,0.0,16
2026-08-19T02:00:00,60t,14.1,,,,,,24
2026-08-19T00:00:00,33t,11.5,,,,,,19
2026-08-19T02:00:00,34t,22.7,,,,,,44
2026-08-19T02:00:00,o61,9.5,,,,,,16
2026-08-19T02:00:00,117t,15.0,,7.0,0.2,5.0,1.0,25
2026-08-19T02:00:00,108t,12.4,,30.0,1.9,0.0,2.0,21
2026-08-19T02:00:00,118t,5.7,,7.0,0.6,3.0,0.0,10
2026-08-19T02:00:00,93t,9.1,20.0,,0.2,5.0,0.0,15
2026-08-19T02:00:00,87t,10.7,,,,0.0,,18
2026-08-18T21:00:00,76t,11.2,,,,,,19
2026-08-19T02:00:00,105t,9.8,,11.0,0.2,7.0,,16
2026-08-19T02:00:00,81t,9.6,,,,,,16
2026-08-19T02:00:00,88t,13.7,24.0,,,2.0,,23
2026-08-19T02:00:00,47t,17.4,,,,,,32
2026-08-18T17:00:00,89t,8.3,19.0,,,,,14
2026-08-18T21:00:00,41t,10.9,,,,,,18
2026-08-19T02:00:00,13t,8.7,24.0,2.0,0.5,,,15
2026-08-19T02:00:00,22t,10.4,24.0,,,,,17
2026-08-18T17:00:00,62t,7.8,,,,,,13
2026-08-19T02:00:00,67t,23.5,,,,,,46
2026-08-19T02:00:00,75t,10.3,,,,0.0,9.0,17
2026-08-19T02:00:00,106t,5.7,,11.0,0.2,1.0,0.0,10
2026-08-19T02:00:00,101t,12.0,26.0,,4.0,2.0,1.0,23
2026-08-19T02:00:00,20t,17.1,31.0,,,,,31
2026-08-19T02:00:00,103t,8.9,27.0,,0.2,5.0,0.0,15
2026-08-19T02:00:00,77t,17.6,29.0,,,,,32
2026-08-19T02:00:00,121t,8.5,,9.0,0.2,1.0,1.0,14
2026-08-19T02:00:00,21t,8.7,,,,,,15
2026-08-19T02:00:00,70t,13.0,,,,,,22
2026-08-19T02:00:00,120t,8.4,,9.0,0.5,4.0,1.0,14
2026-08-19T02:00:00,95t,14.2,31.0,,,,,24
2026-08-19T02:00:00,86t,16.2,35.0,,0.9,15.0,,29
2026-08-18T17:00:00,43t,8.7,,,,9.0,,15
2026-08-19T02:00:00,114t,13.4,31.0,21.0,0.4,3.0,1.0,22
2026-08-19T02:00:00,102t,18.3,31.0,,,,1.0,34
2026-08-18T17:00:00,63t,7.6,,,,,,13
2026-08-19T02:00:00,78t,7.0,,,,,,12
2026-08-19T02:00:00,109t,14.0,,21.0,0.2,1.0,3.0,23
2026-08-19T02:00:00,28t,14.2,,,,,,24
2026-08-19T02:00:00,29t,14.7,39.0,,,,,25
2026-08-19T02:00:00,30t,11.5,38.0,10.0,0.1,2.0,1.0,19
2026-08-19T02:00:00,31t,20.7,,,,,,40
2026-08-19T02:00:00,74t,18.2,,,,,,34
2026-08-19T02:00:00,o63,7.4,,,,,,12
2026-08-19T02:00:00,26t,14.2,,,,,,24
2026-08-19T02:00:00,113t,7.5,17.0,33.0,0.0,0.0,0.0,24
2026-08-19T02:00:00,99t,13.4,29.0,13.0,0.2,6.0,4.0,22
2026-08-18T21:00:00,37t,12.1,,,,,,20
2026-08-18T21:00:00,38t,11.7,,28.0,0.4,2.0,1.0,20
2026-08-18T21:00:00,39t,11.6,,,,,,19
2026-08-19T02:00:00,40t,13.4,,,,,,22
2026-08-19T02:00:00,68t,13.2,25.0,,,,,22
2026-08-19T02:00:00,112t,8.6,,26.0,0.0,0.0,0.0,19
2026-08-19T02:00:00,90t,9.8,23.0,,,,,16
2026-08-18T17:00:00,44t,9.1,,,,,,15
