measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-29T01:00:00,119t,11.2,,16.0,1.4,4.0,2.0,19
2026-08-29T01:00:00,02t,10.3,,,,,,17
2026-08-28T23:00:00,03t,12.2,,,,,,20
2026-08-28T23:00:00,05t,10.6,,,,,,18
2026-08-28T23:00:00,12t,10.4,,,,,,17
2026-08-29T01:00:00,50t,12.3,,,,,,21
2026-08-29T01:00:00,52t,11.9,,,,,,20
2026-08-29T01:00:00,53t,11.9,,,,,,20
2026-08-28T23:00:00,54t,12.4,,,0.0,,,21
2026-08-29T01:00:00,59t,9.6,20.0,11.0,0.3,11.0,,16
2026-08-29T01:00:00,61t,10.4,,,,,,17
2026-08-29T01:00:00,bkp100t,6.0,,,,,,10
2026-08-29T01:00:00,bkp101t,12.0,16.0,,,,,20
2026-08-29T01:00:00,bkp102t,7.6,36.0,,,,,18
2026-08-29T01:00:00,bkp103t,12.0,,,,,,20
2026-08-29T01:00:00,bkp104t,8.8,20.0,,,,,15
2026-08-29T01:00:00,bkp105t,18.2,,,,,,34
2026-08-28T23:00:00,bkp114t,6.9,,,,,,12
2026-08-29T01:00:00,bkp115t,11.6,,,,,,19
2026-08-29T01:00:00,bkp116t,10.1,,,,,,17
2026-08-29T01:00:00,bkp117t,6.1,,,,,,10
2026-08-29T01:00:00,bkp118t,11.1,,,,,,19
2026-08-29T01:00:00,bkp119t,8.6,,,,,,14
2026-08-29T01:00:00,bkp120t,11.6,,,,,,19
2026-08-29T01:00:00,bkp121t,6.4,,,,,,11
2026-08-29T01:00:00,bkp122t,6.9,,,,,,12
2026-08-29T01:00:00,bkp123t,12.4,,,,,,21
2026-08-29T01:00:00,bkp124t,13.4,,,,,,22
2026-08-28T19:00:00,bkp125t,13.3,,,,,,22
2026-08-29T01:00:00,bkp126t,9.1,,,,,,15
2026-08-29T01:00:00,bkp127t,15.0,,,,,,25
2026-08-29T01:00:00,bkp128t,6.2,,,,,,10
2026-08-29T01:00:00,bkp129t,8.4,,,,,,14
2026-08-29T01:00:00,bkp130t,8.5,,,,,,14
2026-08-29T01:00:00,bkp131t,8.4,,,,,,14
2026-08-29T01:00:00,bkp133t,8.8,,,,,,15
2026-08-29T01:00:00,bkp56t,7.5,37.0,,,,,19
2026-08-29T01:00:00,bkp57t,10.8,34.0,,,,,18
2026-08-29T01:00:00,bkp58t,15.3,51.0,,,,,26
2026-08-29T01:00:00,bkp59t,11.1,37.0,,,,,19
2026-08-29T01:00:00,bkp60t,9.6,33.0,,,,,17
2026-08-29T01:00:00,bkp61t,13.3,23.0,,,,,22
2026-08-29T01:00:00,bkp62t,16.6,,,,,,30
2026-08-29T01:00:00,bkp63t,12.1,,,,,,20
2026-08-29T01:00:00,bkp64t,14.8,,,,,,25
2026-08-29T01:00:00,bkp65t,11.8,,,,,,20
2026-08-29T01:00:00,bkp66t,15.2,,,,,,26
2026-08-29T01:00:00,bkp67t,13.0,,,,,,22
2026-08-29T01:00:00,bkp69t,10.4,,,,,,17
2026-08-29T01:00:00,bkp70t,7.5,28.0,,,,,14
2026-08-29T01:00:00,bkp71t,7.9,26.0,,,,,13
2026-08-29T01:00:00,bkp72t,14.9,47.0,,,,,25
2026-08-29T01:00:00,bkp73t,20.1,,,,,,38
2026-08-29T01:00:00,bkp74t,9.9,26.0,,,,,17
2026-08-29T01:00:00,bkp75t,18.9,29.0,,,,,35
2026-08-29T01:00:00,bkp76t,7.3,,,,,,12
2026-08-29T01:00:00,bkp77t,11.6,24.0,,,,,19
2026-08-29T01:00:00,bkp78t,16.8,,,,,,30
2026-08-29T01:00:00,bkp79t,11.4,23.0,,,,,19
