measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-22T13:00:00,119t,11.3,,21.0,1.3,1.0,2.0,19
2026-08-22T13:00:00,02t,10.1,,,,,,17
2026-08-22T12:00:00,03t,12.6,,,,,,21
2026-08-22T12:00:00,05t,10.7,,,,,,18
2026-08-22T12:00:00,12t,10.6,,,,,,18
2026-08-22T13:00:00,50t,12.2,,,,,,20
2026-08-22T13:00:00,52t,11.9,,,,,,20
2026-08-22T13:00:00,53t,11.7,,,,,,20
2026-08-22T12:00:00,54t,12.7,,,,,,21
2026-08-22T13:00:00,59t,9.7,19.0,17.0,0.1,6.0,,16
2026-08-22T13:00:00,61t,10.4,,,,,,17
2026-08-22T13:00:00,bkp100t,4.9,,,,,,8
2026-08-22T13:00:00,bkp101t,11.0,17.0,,,,,18
2026-08-22T13:00:00,bkp102t,6.8,32.0,,,,,16
2026-08-22T13:00:00,bkp103t,11.9,,,,,,20
2026-08-22T13:00:00,bkp104t,9.3,24.0,,,,,16
2026-08-22T13:00:00,bkp105t,18.1,,,,,,33
2026-08-22T13:00:00,bkp114t,8.1,,,,,,14
2026-08-22T13:00:00,bkp115t,6.2,,,,,,10
2026-08-22T13:00:00,bkp116t,7.7,,,,,,13
2026-08-22T13:00:00,bkp117t,6.2,,,,,,10
2026-08-22T13:00:00,bkp118t,11.5,,,,,,19
2026-08-22T13:00:00,bkp119t,8.0,,,,,,13
2026-08-22T13:00:00,bkp120t,8.9,,,,,,15
2026-08-22T13:00:00,bkp121t,6.6,,,,,,11
2026-08-22T13:00:00,bkp122t,7.5,,,,,,13
2026-08-22T13:00:00,bkp123t,7.2,,,,,,12
2026-08-22T13:00:00,bkp124t,12.0,,,,,,20
2026-08-22T13:00:00,bkp125t,11.7,,,,,,20
2026-08-22T13:00:00,bkp126t,10.0,,,,,,17
2026-08-22T13:00:00,bkp127t,15.4,,,,,,27
2026-08-22T13:00:00,bkp128t,7.0,,,,,,12
2026-08-22T13:00:00,bkp129t,11.0,,,,,,18
2026-08-22T13:00:00,bkp130t,8.2,,,,,,14
2026-08-22T13:00:00,bkp131t,7.5,,,,,,13
2026-08-22T13:00:00,bkp133t,8.6,,,,,,14
2026-08-22T13:00:00,bkp56t,9.6,41.0,,,,,21
2026-08-22T13:00:00,bkp57t,10.7,34.0,,,,,18
2026-08-22T13:00:00,bkp58t,15.8,54.0,,,,,28
2026-08-22T13:00:00,bkp59t,10.6,29.0,,,,,18
2026-08-22T13:00:00,bkp60t,8.4,32.0,,,,,16
2026-08-22T13:00:00,bkp61t,8.7,24.0,,,,,15
2026-08-22T13:00:00,bkp62t,16.9,,,,,,30
2026-08-22T13:00:00,bkp63t,11.2,,,,,,19
2026-08-22T13:00:00,bkp64t,16.9,,,,,,30
2026-08-22T13:00:00,bkp65t,12.1,,,,,,20
2026-08-22T13:00:00,bkp66t,16.7,,,,,,30
2026-08-22T13:00:00,bkp67t,12.4,,,,,,21
2026-08-22T13:00:00,bkp69t,10.3,,,,,,17
2026-08-22T13:00:00,bkp70t,6.8,25.0,,,,,13
2026-08-22T13:00:00,bkp71t,8.8,26.0,,,,,15
2026-08-22T13:00:00,bkp72t,19.9,55.0,,,,,38
2026-08-22T13:00:00,bkp73t,13.2,,,,,,22
2026-08-22T13:00:00,bkp74t,5.4,32.0,,,,,16
2026-08-22T13:00:00,bkp75t,14.4,33.0,,,,,24
2026-08-22T13:00:00,bkp76t,6.8,,,,,,11
2026-08-22T13:00:00,bkp77t,8.4,21.0,,,,,14
2026-08-22T13:00:00,bkp78t,18.7,,,,,,35
2026-08-22T13:00:00,bkp79t,12.1,27.0,,,,,20
2026-08-22T13:00:00,bkp80t,14.0,54.0,,,,,28
2026-08-22T13:00:00,bkp81t,19.4,67.0,,,,,39
2026-08-22T13:00:00,bkp82t,7.4,,,,,,12
2026-08-22T13:00:00,bkp83t,7.6,,,,,,13
2026-08-22T13:00:00,bkp84t,16.0,44.0,,,,,28
2026-08-22T13:00:00,bkp85t,14.1,,,,,,24
2026-08-22T13:00:00,bkp86t,12.5,27.0,,,,,21
2026-08-22T13:00:00,bkp87t,12.3,24.0,,,,,21
2026-08-22T13:00:00,bkp88t,13.2,,,,,,22
2026-08-22T13:00:00,bkp89t,13.5,40.0,,,,,23
2026-08-22T13:00:00,bkp90t,11.9,42.0,,,,,21
2026-08-22T13:00:00,bkp91t,9.2,35.0,,,,,18
2026-08-22T13:00:00,bkp92t,13.6,,,,,,23
2026-08-22T13:00:00,bkp93t,5.7,22.0,,,,,11
2026-08-22T13:00:00,bkp94t,15.3,,,,,,26
2026-08-22T13:00:00,bkp95t,12.6,,,,,,21
2026-08-22T13:00:00,bkp96t,10.0,23.0,,,,,17
2026-08-22T13:00:00,bkp97t,12.9,,,,,,22
2026-08-22T13:00:00,bkp98t,15.4,,,,,,27
2026-08-22T13:00:00,bkp99t,9.3,16.0,,,,,16
2026-08-22T13:00:00,o10,10.4,,,,,,17
2026-08-22T13:00:00,79t,13.7,,,,,,23
2026-08-22T13:00:00,107t,9.8,,28.0,0.2,1.0,34.0,20
