measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-09-04T20:00:00,119t,4.6,,16.0,1.3,3.0,2.0,11
2026-09-04T20:00:00,02t,14.4,,,,,,24
2026-09-04T17:00:00,03t,18.1,,,,,,33
2026-09-04T17:00:00,05t,15.2,,,,,,26
2026-09-04T17:00:00,12t,15.1,,,,,,26
2026-09-04T21:00:00,50t,17.9,,,,,,33
2026-09-04T21:00:00,52t,17.2,,,,,,31
2026-09-04T21:00:00,53t,16.7,,,,,,30
2026-09-04T17:00:00,54t,18.2,,,0.0,,,34
2026-09-04T21:00:00,59t,12.7,25.0,22.0,0.3,21.0,,21
2026-09-04T21:00:00,61t,15.2,,,,,,26
2026-09-04T21:00:00,bkp100t,10.3,,,,,,17
2026-09-04T21:00:00,bkp101t,14.5,25.0,,,,,24
2026-09-04T21:00:00,bkp102t,12.1,52.0,,,,,27
2026-09-04T21:00:00,bkp103t,15.5,,,,,,27
2026-09-04T21:00:00,bkp104t,12.8,32.0,,,,,21
2026-09-04T21:00:00,bkp105t,19.7,,,,,,37
2026-09-04T20:00:00,bkp114t,10.8,,,,,,18
2026-09-04T21:00:00,bkp115t,10.6,,,,,,18
2026-09-04T21:00:00,bkp116t,11.2,,,,,,19
2026-09-04T21:00:00,bkp117t,10.4,,,,,,17
2026-09-04T21:00:00,bkp118t,15.4,,,,,,27
2026-09-04T21:00:00,bkp119t,13.8,,,,,,23
2026-09-04T21:00:00,bkp120t,13.6,,,,,,23
2026-09-04T21:00:00,bkp121t,10.6,,,,,,18
2026-09-04T21:00:00,bkp122t,10.6,,,,,,18
2026-09-04T21:00:00,bkp123t,11.0,,,,,,18
2026-09-04T21:00:00,bkp124t,16.6,,,,,,30
2026-09-04T21:00:00,bkp125t,16.1,,,,,,28
2026-09-04T21:00:00,bkp126t,13.3,,,,,,22
2026-09-04T21:00:00,bkp127t,19.8,,,,,,37
2026-09-04T21:00:00,bkp128t,12.2,,,,,,20
2026-09-04T21:00:00,bkp129t,12.5,,,,,,21
2026-09-04T21:00:00,bkp130t,10.5,,,,,,18
2026-09-04T21:00:00,bkp131t,12.3,,,,,,21
2026-09-04T21:00:00,bkp133t,12.4,,,,,,21
2026-09-04T21:00:00,bkp56t,14.9,60.0,,,,,33
2026-09-04T21:00:00,bkp57t,15.6,48.0,,,,,27
2026-09-04T21:00:00,bkp58t,19.9,59.0,,,,,38
2026-09-04T21:00:00,bkp59t,18.7,47.0,,,,,35
2026-09-04T21:00:00,bkp60t,11.2,41.0,,,,,21
2026-09-04T21:00:00,bkp61t,13.6,30.0,,,,,23
2026-09-04T21:00:00,bkp62t,21.7,,,,,,42
2026-09-04T21:00:00,bkp63t,15.9,,,,,,28
2026-09-04T21:00:00,bkp64t,20.2,,,,,,38
2026-09-04T21:00:00,bkp65t,19.6,,,,,,37
2026-09-04T21:00:00,bkp66t,19.9,,,,,,38
2026-09-04T21:00:00,bkp67t,20.0,,,,,,38
2026-09-04T21:00:00,bkp69t,15.7,,,,,,27
2026-09-04T21:00:00,bkp70t,12.3,38.0,,,,,21
2026-09-04T21:00:00,bkp71t,12.2,36.0,,,,,20
2026-09-04T21:00:00,bkp72t,24.6,55.0,,,,,49
2026-09-04T21:00:00,bkp73t,13.8,,,,,,23
2026-09-04T21:00:00,bkp74t,10.3,27.0,,,,,17
2026-09-04T21:00:00,bkp75t,14.7,37.0,,,,,25
2026-09-04T21:00:00,bkp76t,11.6,,,,,,19
2026-09-04T21:00:00,bkp77t,11.4,32.0,,,,,19
2026-09-04T21:00:00,bkp78t,25.0,,,,,,50
2026-09-04T21:00:00,bkp79t,18.2,38.0,,,,,34
2026-09-04T21:00:00,bkp80t,16.9,70.0,,,,,42
2026-09-04T21:00:00,bkp81t,20.9,63.0,,,,,40
2026-09-04T21:00:00,bkp82t,15.1,,,,,,26
2026-09-04T21:00:00,bkp83t,11.9,,,,,,20
2026-09-04T21:00:00,bkp84t,19.5,48.0,,,,,37
2026-09-04T21:00:00,bkp85t,16.2,,,,,,29
2026-09-04T21:00:00,bkp86t,15.1,31.0,,,,,26
2026-09-04T21:00:00,bkp87t,11.8,30.0,,,,,20
2026-09-04T21:00:00,bkp88t,20.1,,,,,,38
2026-09-04T21:00:00,bkp89t,22.3,62.0,,,,,43
2026-09-04T21:00:00,bkp90t,16.5,50.0,,,,,29
2026-09-04T21:00:00,bkp91t,10.6,41.0,,,,,21
2026-09-04T21:00:00,bkp92t,17.8,,,,,,33
2026-09-04T21:00:00,bkp93t,10.6,35.0,,,,,18
2026-09-04T21:00:00,bkp94t,17.7,,,,,,32
2026-09-04T21:00:00,bkp95t,15.8,,,,,,28
2026-09-04T21:00:00,bkp96t,14.3,41.0,,,,,24
2026-09-04T21:00:00,bkp97t,16.5,,,,,,29
2026-09-04T21:00:00,bkp98t,21.8,,,,,,42
2026-09-04T21:00:00,bkp99t,12.2,24.0,,,,,20
2026-09-04T21:00:00,o10,14.0,,,,,,23
2026-09-04T20:00:00,79t,20.3,,,,,,39
2026-09-04T21:00:00,107t,12.8,,28.0,0.6,3.0,0.0,21
2026-09-04T21:00:00,94t,12.6,23.0,,,,,21
2026-09-04T20:00:00,46t,23.6,,,,,,47
2026-09-04T21:00:00,100t,12.7,31.0,13.0,0.1,10.0,0.0,21
2026-09-04T21:00:00,60t,17.6,,,,,,32
2026-09-04T20:00:00,33t,11.1,,,,,,19
2026-09-04T11:00:00,34t,,,,0.0,,,0
2026-09-04T20:00:00,o61,12.3,,,,,,21
2026-09-04T21:00:00,117t,15.2,,18.0,0.2,11.0,1.0,26
2026-09-04T21:00:00,108t,13.6,,22.0,2.2,4.0,2.0,23
2026-09-04T21:00:00,118t,5.1,,15.0,,5.0,0.0,11
2026-09-04T21:00:00,93t,5.1,13.0,,0.0,11.0,0.0,9
2026-09-04T21:00:00,87t,14.4,,,,0.0,,24
2026-09-04T17:00:00,76t,11.0,,,,,,18
2026-09-04T20:00:00,105t,14.8,,44.0,0.2,11.0,1.0,40
2026-09-04T21:00:00,81t,11.9,,,,,,20
2026-09-04T21:00:00,88t,16.3,26.0,,,4.0,,29
2026-09-04T21:00:00,47t,23.7,,,,,,47
2026-09-04T17:00:00,89t,5.1,11.0,,,,,9
2026-09-04T17:00:00,41t,10.9,,,,,,18
2026-09-04T21:00:00,13t,9.3,28.0,23.0,0.4,,,16
2026-09-04T21:00:00,22t,11.9,28.0,,,,,20
2026-09-04T17:00:00,62t,6.6,,,,,,11
2026-09-04T21:00:00,67t,16.8,,,,,,30
2026-09-04T21:00:00,75t,7.5,,,,1.0,9.0,13
2026-09-04T21:00:00,106t,5.8,,28.0,0.3,2.0,0.0,20
2026-09-04T21:00:00,101t,18.7,36.0,,,2.0,,35
2026-09-04T21:00:00,20t,20.9,38.0,,,,,40
2026-09-04T21:00:00,103t,10.8,47.0,,0.1,11.0,0.0,24
2026-09-04T21:00:00,77t,23.1,38.0,,,,,45
2026-09-04T21:00:00,121t,6.6,,15.0,0.2,,,11
2026-09-04T21:00:00,21t,14.6,,,,,,24
2026-09-04T04:00:00,70t,10.2,,,,,,17
2026-09-04T20:00:00,120t,5.2,,19.0,0.6,2.0,0.0,14
2026-09-04T21:00:00,95t,12.6,35.0,,,,,21
2026-09-04T21:00:00,86t,14.9,31.0,,1.0,,,25
2026-09-04T17:00:00,43t,5.2,,,,,,9
2026-09-04T21:00:00,114t,11.3,25.0,22.0,0.3,11.0,1.0,19
2026-09-04T20:00:00,102t,14.7,30.0,,,,,25
2026-09-04T17:00:00,63t,6.6,,,,,,11
2026-09-04T21:00:00,78t,6.1,,,,,,10
2026-09-04T21:00:00,109t,15.9,,25.0,0.2,3.0,3.0,28
2026-09-04T21:00:00,28t,17.1,,,,,,31
2026-09-04T21:00:00,29t,17.6,52.0,,,,,32
2026-09-04T21:00:00,30t,10.9,42.0,18.0,0.1,1.0,0.0,21
2026-09-04T21:00:00,31t,27.6,,,,,,61
2026-09-04T21:00:00,74t,16.3,,,,,,29
2026-09-04T20:00:00,o63,9.7,,,,,,16
2026-09-04T20:00:00,26t,17.7,,,,,,32
2026-09-04T21:00:00,113t,14.3,27.0,37.0,0.1,0.0,0.0,28
2026-09-04T21:00:00,99t,14.7,30.0,22.0,0.4,15.0,4.0,25
2026-09-04T17:00:00,37t,11.1,,,,,,19
2026-09-04T17:00:00,38t,10.7,,21.0,0.2,0.0,1.0,18
2026-09-04T17:00:00,39t,10.6,,,,,0.0,18
2026-09-04T21:00:00,40t,11.8,,,,,,20
2026-09-04T21:00:00,68t,12.6,23.0,,,,,21
2026-09-04T20:00:00,112t,12.2,,23.0,0.1,1.0,32.0,20
2026-09-04T21:00:00,90t,12.2,20.0,,,,,20
2026-09-04T17:00:00,44t,5.4,,,,,,9
2026-09-04T17:00:00,80t,5.1,,,,,,9
2026-09-04T21:00:00,08t,20.2,,,,,,38
2026-09-04T20:00:00,16t,13.6,27.0,,,,,23
2026-09-04T21:00:00,17t,14.2,,,,,,24
2026-09-04T21:00:00,18t,24.3,,,,,,48
2026-09-04T20:00:00,19t,16.8,,,,,,30
2026-09-04T21:00:00,84t,14.4,34.0,,,,,24
2026-09-04T21:00:00,14t,20.4,,17.0,0.3,22.0,2.0,39
2026-09-04T21:00:00,27t,19.4,,,,,,36
2026-09-04T20:00:00,24t,23.0,71.0,,,,,45
2026-09-04T21:00:00,25t,15.8,29.0,,,,,28
2026-09-04T21:00:00,71t,12.6,27.0,13.0,0.0,4.0,10.0,21
2026-09-04T21:00:00,104t,13.0,,24.0,0.2,16.0,1.0,22
2026-09-04T21:00:00,85t,13.5,,,,,,23
2026-09-04T17:00:00,42t,5.1,,,,,,9
2026-09-04T21:00:00,111t,13.8,,41.0,0.1,0.0,0.0,35
2026-09-04T21:00:00,96t,10.9,24.0,,0.8,2.0,1.0,18
2026-09-04T21:00:00,82t,13.2,29.0,,0.1,4.0,,22
2026-09-04T21:00:00,115t,8.2,16.0,12.0,0.2,1.0,1.0,14
2026-09-04T21:00:00,110t,16.9,,26.0,0.3,8.0,1.0,30
2026-09-04T21:00:00,91t,10.4,,,,,,17
2026-09-04T21:00:00,92t,11.3,22.0,,,,,19
2026-09-04T21:00:00,98t,13.4,26.0,21.0,0.4,,0.0,22
2026-09-04T21:00:00,83t,16.4,30.0,,,,,29
2026-09-04T21:00:00,116t,14.4,32.0,30.0,0.2,8.0,1.0,24
2026-09-04T21:00:00,57t,7.8,15.0,,,,,13
2026-09-04T21:00:00,73t,12.5,,,,,,21
2026-09-04T21:00:00,35t,17.8,,,,,,33
2026-09-04T21:00:00,36t,14.4,,,,,,24
2026-09-04T21:00:00,97t,11.2,21.0,17.0,0.0,4.0,3.0,19
2026-09-04T21:00:00,72t,8.5,17.0,,,0.0,,14
2026-09-04T21:00:00,69t,11.0,,,,,,18
2026-09-04T21:00:00,58t,11.1,22.0,,,,,19
