measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-20T17:00:00,119t,7.9,,24.0,1.2,1.0,2.0,17
2026-08-20T17:00:00,02t,10.9,,,,,,18
2026-08-20T15:00:00,03t,15.3,,,,,,26
2026-08-20T15:00:00,05t,12.0,,,,,,20
2026-08-20T15:00:00,12t,11.8,,,,,,20
2026-08-20T17:00:00,50t,14.3,,,,,,24
2026-08-20T17:00:00,52t,13.9,,,,,,23
2026-08-20T17:00:00,53t,13.9,,,,,,23
2026-08-20T15:00:00,54t,15.1,,,,,,26
2026-08-20T17:00:00,59t,10.0,21.0,41.0,0.6,,,35
2026-08-20T17:00:00,61t,11.0,,,,,,18
2026-08-20T17:00:00,bkp100t,6.2,,,,,,10
2026-08-20T17:00:00,bkp101t,12.2,16.0,,,,,20
2026-08-20T17:00:00,bkp102t,10.2,39.0,,,,,20
2026-08-20T17:00:00,bkp103t,12.2,,,,,,20
2026-08-20T17:00:00,bkp104t,13.1,27.0,,,,,22
2026-08-20T17:00:00,bkp105t,20.9,,,,,,40
2026-08-20T17:00:00,bkp114t,7.9,,,,,,13
2026-08-20T17:00:00,bkp115t,7.6,,,,,,13
2026-08-20T17:00:00,bkp116t,7.9,,,,,,13
2026-08-20T17:00:00,bkp117t,6.9,,,,,,12
2026-08-20T17:00:00,bkp118t,12.8,,,,,,21
2026-08-20T10:00:00,bkp119t,7.9,,,,,,13
2026-08-20T17:00:00,bkp120t,9.0,,,,,,15
2026-08-20T17:00:00,bkp121t,9.7,,,,,,16
2026-08-20T17:00:00,bkp122t,7.3,,,,,,12
2026-08-20T17:00:00,bkp123t,8.3,,,,,,14
2026-08-20T17:00:00,bkp124t,15.1,,,,,,26
2026-08-20T17:00:00,bkp125t,11.4,,,,,,19
2026-08-20T17:00:00,bkp126t,11.8,,,,,,20
2026-08-20T17:00:00,bkp127t,16.7,,,,,,30
2026-08-20T17:00:00,bkp128t,8.3,,,,,,14
2026-08-20T17:00:00,bkp129t,8.5,,,,,,14
