measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-20T02:00:00,119t,8.4,,19.0,1.2,0.0,2.0,14
2026-08-20T02:00:00,02t,12.4,,,,,,21
2026-08-19T17:00:00,03t,17.2,,,,,,31
2026-08-19T17:00:00,05t,13.9,,,,,,23
2026-08-19T17:00:00,12t,13.7,,,,,,23
2026-08-20T01:00:00,50t,15.1,,,,,,26
2026-08-20T02:00:00,52t,13.5,,,,,,23
2026-08-20T02:00:00,53t,13.3,,,,,,22
2026-08-19T17:00:00,54t,17.1,,,,,,31
2026-08-20T02:00:00,59t,10.0,23.0,19.0,0.6,10.0,,17
2026-08-20T02:00:00,61t,12.7,,,,,,21
2026-08-20T02:00:00,bkp100t,7.1,,,,,,12
2026-08-20T02:00:00,bkp101t,13.1,18.0,,,,,22
2026-08-20T02:00:00,bkp102t,11.3,40.0,,,,,20
2026-08-20T02:00:00,bkp103t,11.8,,,,,,20
2026-08-20T02:00:00,bkp104t,11.2,25.0,,,,,19
2026-08-20T02:00:00,bkp105t,19.2,,,,,,36
2026-08-20T02:00:00,bkp114t,7.4,,,,,,12
2026-08-20T02:00:00,bkp115t,8.5,,,,,,14
2026-08-20T02:00:00,bkp116t,8.1,,,,,,14
2026-08-20T02:00:00,bkp117t,9.5,,,,,,16
2026-08-20T02:00:00,bkp118t,14.0,,,,,,23
2026-08-20T02:00:00,bkp119t,8.7,,,,,,15
2026-08-20T02:00:00,bkp120t,9.0,,,,,,15
2026-08-20T02:00:00,bkp121t,12.9,,,,,,22
2026-08-20T02:00:00,bkp122t,8.4,,,,,,14
2026-08-20T02:00:00,bkp123t,7.7,,,,,,13
2026-08-20T02:00:00,bkp124t,14.1,,,,,,24
2026-08-20T02:00:00,bkp125t,12.1,,,,,,20
2026-08-20T02:00:00,bkp126t,10.7,,,,,,18
2026-08-20T02:00:00,bkp127t,15.6,,,,,,27
2026-08-20T02:00:00,bkp128t,10.5,,,,,,18
2026-08-20T02:00:00,bkp129t,9.3,,,,,,16
2026-08-20T02:00:00,bkp130t,7.3,,,,,,12
2026-08-20T02:00:00,bkp131t,12.8,,,,,,21
2026-08-20T02:00:00,bkp133t,10.5,,,,,,18
2026-08-20T02:00:00,bkp56t,12.8,47.0,,,,,24
2026-08-20T02:00:00,bkp57t,13.7,38.0,,,,,23
2026-08-20T02:00:00,bkp58t,21.2,60.0,,,,,41
2026-08-20T02:00:00,bkp59t,5.9,32.0,,,,,16
2026-08-20T02:00:00,bkp60t,7.9,33.0,,,,,17
2026-08-20T02:00:00,bkp61t,9.4,24.0,,,,,16
2026-08-20T02:00:00,bkp62t,18.8,,,,,,35
2026-08-20T02:00:00,bkp63t,12.7,,,,,,21
2026-08-20T02:00:00,bkp64t,18.7,,,,,,35
2026-08-20T02:00:00,bkp65t,15.0,,,,,,25
2026-08-20T02:00:00,bkp66t,19.3,,,,,,36
2026-08-20T02:00:00,bkp67t,19.2,,,,,,36
2026-08-20T02:00:00,bkp69t,14.9,,,,,,25
2026-08-20T02:00:00,bkp70t,9.2,27.0,,,,,15
2026-08-20T02:00:00,bkp71t,8.7,27.0,,,,,15
2026-08-20T02:00:00,bkp72t,27.7,51.0,,,,,61
2026-08-20T02:00:00,bkp73t,12.1,,,,,,20
2026-08-20T02:00:00,bkp74t,7.2,19.0,,,,,12
2026-08-20T02:00:00,bkp75t,11.6,34.0,,,,,19
2026-08-20T02:00:00,bkp76t,6.9,,,,,,12
2026-08-20T02:00:00,bkp77t,8.6,25.0,,,,,14
2026-08-20T02:00:00,bkp78t,20.9,,,,,,40
2026-08-20T02:00:00,bkp79t,14.9,34.0,,,,,25
2026-08-20T02:00:00,bkp80t,15.7,61.0,,,,,34
2026-08-20T02:00:00,bkp81t,20.3,60.0,,,,,39
2026-08-20T02:00:00,bkp82t,14.6,,,,,,24
2026-08-20T02:00:00,bkp83t,9.5,,,,,,16
2026-08-20T02:00:00,bkp84t,17.8,38.0,,,,,33
2026-08-20T02:00:00,bkp85t,16.8,,,,,,30
2026-08-20T02:00:00,bkp86t,12.1,20.0,,,,,20
2026-08-20T02:00:00,bkp87t,9.5,22.0,,,,,16
2026-08-20T02:00:00,bkp88t,16.1,,,,,,28
2026-08-20T02:00:00,bkp89t,16.0,48.0,,,,,28
2026-08-20T02:00:00,bkp90t,18.1,51.0,,,,,33
2026-08-20T02:00:00,bkp91t,13.8,32.0,,,,,23
2026-08-20T02:00:00,bkp92t,17.2,,,,,,31
2026-08-20T02:00:00,bkp93t,8.4,23.0,,,,,14
2026-08-20T02:00:00,bkp94t,16.8,,,,,,30
2026-08-20T02:00:00,bkp95t,14.2,,,,,,24
2026-08-20T02:00:00,bkp96t,11.2,23.0,,,,,19
2026-08-20T02:00:00,bkp97t,15.0,,,,,,25
2026-08-20T02:00:00,bkp98t,18.4,,,,,,34
2026-08-20T02:00:00,bkp99t,11.5,17.0,,,,,19
2026-08-20T02:00:00,o10,11.2,,,,,,19
2026-08-20T01:00:00,79t,16.1,,,,,,28
2026-08-20T02:00:00,107t,8.9,,17.0,0.2,1.0,2.0,15
2026-08-20T02:00:00,94t,11.4,21.0,,,,,19
2026-08-20T02:00:00,46t,17.4,,,,,,32
2026-08-20T02:00:00,100t,5.6,41.0,12.0,0.0,8.0,0.0,21
2026-08-20T02:00:00,60t,15.6,,,,,,27
2026-08-20T02:00:00,33t,10.2,,,,,,17
2026-08-20T02:00:00,34t,21.9,,,,,,42
