measured_at,station_code,pm25,pm10,o3,co,no2,so2,aqi
2026-08-20T16:00:00,119t,7.9,,24.0,1.2,1.0,2.0,17
2026-08-20T16:00:00,02t,11.0,,,,,,18
2026-08-20T15:00:00,03t,15.3,,,,,,26
2026-08-20T15:00:00,05t,12.0,,,,,,20
2026-08-20T15:00:00,12t,11.8,,,,,,20
2026-08-20T16:00:00,50t,14.4,,,,,,24
2026-08-20T16:00:00,52t,14.1,,,,,,24
2026-08-20T16:00:00,53t,14.1,,,,,,24
2026-08-20T15:00:00,54t,15.1,,,,,,26
2026-08-20T16:00:00,59t,10.3,21.0,39.0,0.7,8.0,,31
2026-08-20T16:00:00,61t,11.0,,,,,,18
2026-08-20T16:00:00,bkp100t,6.1,,,,,,10
2026-08-20T16:00:00,bkp101t,12.3,17.0,,,,,21
2026-08-20T16:00:00,bkp102t,10.4,38.0,,,,,19
2026-08-20T16:00:00,bkp103t,12.1,,,,,,20
2026-08-20T16:00:00,bkp104t,12.7,26.0,,,,,21
2026-08-20T16:00:00,bkp105t,21.0,,,,,,40
2026-08-20T16:00:00,bkp114t,7.9,,,,,,13
2026-08-20T16:00:00,bkp115t,7.8,,,,,,13
2026-08-20T16:00:00,bkp116t,8.0,,,,,,13
2026-08-20T15:00:00,bkp117t,7.1,,,,,,12
2026-08-20T16:00:00,bkp118t,12.9,,,,,,22
2026-08-20T10:00:00,bkp119t,7.7,,,,,,13
2026-08-20T16:00:00,bkp120t,8.8,,,,,,15
2026-08-20T16:00:00,bkp121t,10.0,,,,,,17
2026-08-20T16:00:00,bkp122t,7.4,,,,,,12
2026-08-20T16:00:00,bkp123t,8.6,,,,,,14
2026-08-20T16:00:00,bkp124t,15.0,,,,,,25
2026-08-20T16:00:00,bkp125t,11.5,,,,,,19
2026-08-20T16:00:00,bkp126t,11.9,,,,,,20
2026-08-20T16:00:00,bkp127t,16.7,,,,,,30
2026-08-20T16:00:00,bkp128t,8.4,,,,,,14
2026-08-20T16:00:00,bkp129t,8.8,,,,,,15
2026-08-20T16:00:00,bkp130t,7.5,,,,,,13
2026-08-20T16:00:00,bkp131t,9.6,,,,,,16
2026-08-20T16:00:00,bkp133t,9.7,,,,,,16
2026-08-20T16:00:00,bkp56t,11.4,41.0,,,,,21
2026-08-20T16:00:00,bkp57t,12.9,35.0,,,,,22
2026-08-20T16:00:00,bkp58t,19.9,57.0,,,,,38
2026-08-20T15:00:00,bkp59t,6.9,30.0,,,,,15
2026-08-20T16:00:00,bkp60t,8.7,33.0,,,,,17
2026-08-20T16:00:00,bkp61t,9.2,21.0,,,,,15
2026-08-20T16:00:00,bkp62t,16.3,,,,,,29
2026-08-20T16:00:00,bkp63t,11.9,,,,,,20
2026-08-20T16:00:00,bkp64t,16.9,,,,,,30
2026-08-20T16:00:00,bkp65t,15.1,,,,,,26
2026-08-20T16:00:00,bkp66t,18.3,,,,,,34
2026-08-20T16:00:00,bkp67t,16.4,,,,,,29
2026-08-20T16:00:00,bkp69t,14.9,,,,,,25
2026-08-20T16:00:00,bkp70t,8.4,26.0,,,,,14
2026-08-20T16:00:00,bkp71t,7.9,26.0,,,,,13
2026-08-20T16:00:00,bkp72t,22.4,48.0,,,,,44
2026-08-20T16:00:00,bkp73t,14.7,,,,,,25
2026-08-20T16:00:00,bkp74t,7.3,21.0,,,,,12
2026-08-20T16:00:00,bkp75t,14.0,31.0,,,,,23
2026-08-20T16:00:00,bkp76t,7.6,,,,,,13
2026-08-20T16:00:00,bkp77t,8.2,23.0,,,,,14
2026-08-20T16:00:00,bkp78t,19.3,,,,,,36
2026-08-20T16:00:00,bkp79t,13.8,30.0,,,,,23
2026-08-20T16:00:00,bkp80t,14.4,54.0,,,,,28
2026-08-20T16:00:00,bkp81t,18.2,59.0,,,,,34
2026-08-20T16:00:00,bkp82t,11.3,,,,,,19
2026-08-20T16:00:00,bkp83t,8.5,,,,,,14
2026-08-20T16:00:00,bkp84t,20.4,40.0,,,,,39
2026-08-20T16:00:00,bkp85t,16.1,,,,,,28
2026-08-20T16:00:00,bkp86t,14.0,25.0,,,,,23
2026-08-20T16:00:00,bkp87t,11.1,24.0,,,,,19
2026-08-20T16:00:00,bkp88t,15.7,,,,,,27
2026-08-20T16:00:00,bkp89t,14.9,45.0,,,,,25
2026-08-20T16:00:00,bkp90t,17.5,49.0,,,,,32
2026-08-20T16:00:00,bkp91t,10.9,33.0,,,,,18
2026-08-20T16:00:00,bkp92t,18.4,,,,,,34
2026-08-20T16:00:00,bkp93t,7.5,21.0,,,,,13
2026-08-20T16:00:00,bkp94t,14.4,,,,,,24
2026-08-20T16:00:00,bkp95t,13.5,,,,,,23
2026-08-20T16:00:00,bkp96t,11.2,22.0,,,,,19
2026-08-20T16:00:00,bkp97t,13.3,,,,,,22
2026-08-20T16:00:00,bkp98t,18.2,,,,,,34
2026-08-20T16:00:00,bkp99t,9.4,17.0,,,,,16
2026-08-20T16:00:00,o10,11.3,,,,,,19
2026-08-20T16:00:00,79t,13.9,,,,,,23
2026-08-20T16:00:00,107t,8.2,,21.0,0.2,2.0,18.0,15
2026-08-20T16:00:00,94t,10.0,20.0,,,,,17
2026-08-20T16:00:00,46t,16.4,,,,,,29
2026-08-20T16:00:00,100t,7.2,37.0,18.0,0.0,5.0,0.0,19
2026-08-20T16:00:00,60t,13.1,,,,,,22
2026-08-20T16:00:00,33t,8.2,,,,,,14
2026-08-20T16:00:00,34t,16.0,,,,,,28
2026-08-20T16:00:00,o61,8.6,,,,,,14
2026-08-20T16:00:00,117t,8.6,,15.0,0.2,4.0,1.0,14
2026-08-20T16:00:00,108t,6.5,,24.0,1.9,3.0,2.0,17
2026-08-20T16:00:00,118t,7.4,,8.0,0.7,7.0,0.0,12
2026-08-20T16:00:00,93t,8.5,17.0,,0.1,2.0,0.0,14
2026-08-20T16:00:00,87t,11.9,,,,0.0,,20
2026-08-20T16:00:00,76t,9.7,,,,,,16
2026-08-20T16:00:00,105t,9.5,,24.0,0.2,9.0,1.0,17
2026-08-20T16:00:00,81t,7.5,,,,,,13
2026-08-20T16:00:00,88t,4.1,8.0,,,4.0,,7
2026-08-20T16:00:00,47t,13.9,,,,,,23
2026-08-20T16:00:00,89t,9.0,19.0,,,,,15
2026-08-20T16:00:00,41t,9.5,,,,,,16
